author,dt,link,line,支持走向,sampled
Haonan      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:反正一定是希拉蕊贏，佛州希拉蕊已領先。川普雖敗猶,-1,0
Haonan      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:佛州川普領先是假的，美國人業障重。拉美人有這麼M,0,0
jalai       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:希拉蕊領先!,0,0
jarhys      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普，謝啦,0,1
jim2015     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:所以基本面是指川普的支票?,0,0
jim2015     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普等等說要救自己的股票，小道就好笑惹～,0,0
jim2015     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普:把美國工作搶回來=就業、薪水、經濟都解決了(,0,1
Justisaac   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:其實說真的川普能追這麼緊證明希拉蕊真的不怎樣,0,0
Kunoichi    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:歡迎川普把毛三到四產業帶回美國,0,0
Kunoichi    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:國會修法沒用啦川普可以Veto,0,0
lauhick     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:說個笑話川普贏了,0,0
littleheadv ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:舒服川普加油當選當選跳空吧,0,0
lovefisk    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普鬧劇劇終了掰,0,0
ohbu        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:等川普發表演說說不定會提到亞洲製造業搶美國人工,0,0
otsuka123   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普贏得話這根只是起點,0,0
REXA        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:佛州川普穩了,0,1
roberchu    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普感覺要當選了?,0,0
S780122     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普來了塊陶阿,0,0
S780122     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:希拉蕊要贏剩一個方法...空降特務到阿拉斯加,0,0
sad010      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普領先....抖抖的,0,0
sdhpipt     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:呵呵呵早上維吉尼亞開出來就知道川普選得很好了,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:好刺激!!!佛州希拉蕊票數又領先了,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:南卡本來就是預測川普贏啊,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:不過Nate的預測即使佛州是川普拿下希拉蕊依舊是,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:有趣的是佛州北卡俄亥如果都川普拿下照這種結,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:再有趣的是新罕布夏州如果還是川普拿下希依然是,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:哈德州也是預測川普贏喔,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:不過維吉尼亞州應該是希拿下但目前是川普領先開,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:Nate真的好厲害預測北卡也是川的北卡69%川普暫,0,0
siarim      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,":佛州看來是川普的惹...肥希要GG惹嗎..>""<",0,0
stockup     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普很多州都領先,0,0
Sueo        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:不管啦還是看希拉蕊會上但是做川普,-1,0
surahinagiku,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:Fl川普拿下才有機會贏還要看希在其他搖擺洲的表現,0,0
TouSan      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普加油！！,1,0
TrueTears   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:希拉蕊連VI和MI都落後不太妙,0,0
u770114     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:希拉蕊最會買民調惹,0,0
WANG122122  ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:鄉下人是不是比較喜歡投川普?,0,0
wwf1310     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:川普現在在幹嘛?,0,0
zaknafein   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478651406.A.8F3.html,:笑了川普看起來要贏了,1,1
buttery     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478655126.A.014.html,:除非民主黨票倉被翻盤，否則川普很難贏。,-1,0
Bv999       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478655126.A.014.html,:沒意外川普贏，台股尾盤崩百點,-1,0
f204137     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478655126.A.014.html,:沒意外川普贏歹股尾盤鎖跌停,-1,0
d147258     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478655126.A.014.html,:川普已拿下的跟領先的州，已經有250票了,0,0
RuleAllWorld,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478655126.A.014.html,:川普應該鐵定贏了,1,0
monarch0301 ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659806.A.24F.html,:你現在知道希拉蕊背後的髒錢有多少了吼?,0,1
vanillav    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659806.A.24F.html,:希拉蕊逆轉勝啦!,-1,0
KadourZiani ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659806.A.24F.html,:===========就不要尾盤希拉蕊上嘎爆空軍,0,1
BoyRock     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659806.A.24F.html,:幹賠狗吃屎好個川普幹！,0,0
wild0522    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659806.A.24F.html,:你會永遠記住川普QQ,0,0
yun2234     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659806.A.24F.html,:希應該拜了，川普上了,0,0
ckw19       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:緊鄰反川普示威遊行西雅圖爆槍擊案5人中彈,0,0
leontief    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:未看先猜希拉蕊當選台股大跌看美股做台股ID消失,0,0
Sirius1812  ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:空軍不要太高興搞不好希拉蕊逆轉勝,0,0
vanillav    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:希拉蕊追上了!!,0,0
acbwanatha  ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:打壓川普的人就是智障。豬流媒體。,1,0
poi96300    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:幹你川普幹幹幹幹幹幹幹幹幹幹幹幹,0,0
afunnyboy   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:昨天買了svxy今天看川普選上差點尿褲子結果現在居,0,1
Allenguy    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:川普當總統全世界都瘋了,0,0
hjgx        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:干你娘川普,-1,0
KadourZiani ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:============等希拉蕊逆轉================,1,0
KEVIN14752  ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:幹你娘好爽bet365押川普,0,0
love24654   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:去你的川普！藍瘦真TMD香菇,-1,0
mecca       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:垃圾希拉蕊廢物選輸,0,0
ninaplay    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:幹這是三小，川普當選連我老婆都給我施壓叫我賣股票,0,0
serra28     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:乾~~我喜歡川普這種總統..照價收南韓保護費,0,1
The5F       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:紐約時報預測82%川普當選,0,0
wedwu       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478659877.A.266.html,:今天吃個王品慶祝一下好了!!我愛川普普普普普~~噗噗,1,1
GoOdGaMe    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:因為希拉蕊全線潰敗!,0,0
orion       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:很多人認同川普的言論包括種族，貿易保護等,1,0
orion       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:只有網路民調才是川普贏，而通常網路民調都被認為,0,0
pig0038     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:川普的支持者是現在人人喊打的能源商,0,0
pig0038     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:另外個人認為，川普未來會向進口原物料課稅,0,0
vanillav    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:希拉蕊追上了!!,-1,0
ww          ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:受這些媒體影響才會以為川普被唾棄輸定,0,0
bce         ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:德州出來而加州還沒出來，川普還只領先這樣，希贏面大,-1,0
csmith      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:西嬸票開成這樣真的很糟都出重手攻擊川普了,0,1
flyinbread  ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:現在是川普贏定還是？,0,1
lovefisk    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:沒意外川普贏了,1,0
MrStone     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:希拉蕊會贏，可以盤中抄底,-1,0
pig0038     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:油向下是因為川普反對巴黎協議，他要開採海上鑽油,0,0
RuleAllWorld,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:應該是川普贏,1,0
wadekimo    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478660989.A.7AD.html,:打臉一堆看好希拉蕊的分析師，和上次脫歐一樣,0,1
imvh        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478662091.A.C89.html,:記得川普是支持頁岩油開採的..還是我記反了?,0,0
if2         ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478663659.A.C62.html,:刺殺川普會引發內戰吧,0,0
sun613      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478663659.A.C62.html,:美國不少總統是死於非命的，尤其是像川普這種跟廣大,0,0
sweetgold   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478663659.A.C62.html,:去看川普FB，一州一州來耶,0,0
momogo11    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478664398.A.022.html,:有沒有川普概念股,0,0
BingDo      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478664398.A.022.html,:川普當選為啥是黑天鵝?之前民調不也是領先分析哩?,0,0
rjie        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478664398.A.022.html,:2000網路泡沫，2008金融海嘯，2016川普凍蒜,-1,0
nhnc        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478666850.A.B68.html,:連賓州也要被川普拿下了,0,0
SantaJR     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478668088.A.64D.html,:基本面就是外資持股佔一堆，現在川普中了外資嚇得要,0,0
protoss     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478669424.A.63C.html,:川普:對我這麼沒信心?,0,0
transcend789,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478669424.A.63C.html,:川普有做錯啥嗎？,0,0
Aprilfirst  ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:我賭川普不會上9207多單沒出後悔莫及給我個機會,0,1
BTM         ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普當選先崩後拉,-1,0
BTM         ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:明天全球股市歡慶川普當選,1,0
BTM         ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普川普川普萬點萬點萬點,1,0
ckw19       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:當然阿小英至少沒川普這麼口無遮攬,0,0
ckw19       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:我總覺得川普應該也跟華爾街很熟吧商場這麼多年了,1,0
ckw19       ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:希拉蕊支持者崩潰：怎這麼多文盲投給這邪惡男人！,0,0
CTC0115     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:全世界最有權力的人川普,1,0
gg889g8     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普一定跳票的呀有些政見根本搞笑,1,0
gg889g8     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:對呀看吳彥祖被罵就知道愛川普愛到有點扯,0,0
gg889g8     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普搞不好還跟巴神巴迪巴迪~,1,0
gg889g8     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普好像湘北的櫻木花道,0,0
goddarn     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:過270了川普成為米國大統領,0,0
goddarn     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:希拉蕊致電川普承認敗選連夜市都沒了,0,0
GoOdGaMe    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:阿偉:川普當選台股才能攻萬點,1,1
hccbaseball ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普的勝選演說哪裡看的到?,0,1
hccbaseball ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普演說可能會有玄機應該滿重要的,0,0
hccbaseball ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普突然不瘋了上演慶祝行情(咦),1,1
hemisofia   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:CNN的統計反而是44歲以下傾向柯林頓45以上傾向川普,0,0
jasonkey123 ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:窮人想翻身，唯一機會就是投川普.,1,0
Justisaac   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:我一直以為有錢人比較會選希拉蕊耶...,0,0
Justisaac   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普選上最爽的就中國跟歐洲啊XD,0,0
Justisaac   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:昨天IB跟台灣元大一樣狀況啊川普勝選感言根本....,0,0
Justisaac   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普:一天多軍爽一天空軍爽亞洲小弟們賺翻了嗎?,0,0
Justisaac   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普的政見不利電子業應該碰不到9200,-1,0
Justisaac   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:我加碼在8945......8887看線型是碰不到但川普當選.,-1,0
kngs555     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普拿下賓州了，確定當選,0,0
Kunoichi    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:而且現在肥希普選票比川普多...所以賭盤要開4嗎?,0,0
Kunoichi    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:不過目前沒開票的有可能讓川普拿超過300張選舉人,0,0
Kunoichi    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:加州才開2/3川普輸到脫褲XDDDD,0,0
Kunoichi    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:接下來川普的普選票只會越輸越多,-1,0
lookapen    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:從政可能會是川普另一次失敗的投資......,0,0
protoss     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:那種國家哪可能一個人說了算...要是川普在亞洲某些,0,0
pucca068    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:希拉蕊真的叫太多人生勝利組助選了,0,0
pucca068    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:希拉蕊上才會大漲~,0,0
purin3333   ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普當選還會升息嗎?,0,0
roberchu    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:每個都在問你會投川普麻阿娘為川普好紅,1,0
roberchu    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:我以為大家都唬爛的XD原來真的去投川普了XD,0,0
roberchu    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:新手請益:我聽的懂川普講話卻看不懂電影...,0,0
roberchu    ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:至少我玩的遊戲裡中國人都說希拉蕊不可能贏,1,0
ru30        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:我最關心的是川普會不會解密UFO檔案...,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:不過說真的小英是沒川普那麼口無遮攔但她話太會,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:大因素所以中國為什麼喜歡川普上?因為預期他很好,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:對川普說要減稅被看是“短多“長空,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:關係不好所以川普真停了TPP對台灣說不定不是壞事,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:所以我不愛川普沙文+物化女性>“<,-1,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:所以我說我對川普上不悲觀,1,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:選前選後我都說川普沒辦法今天當選明天就搞垮美,-1,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:又是什麼？這次川普會贏是很多覺得生活不好過的人,0,0
septemberki ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:所以大家比較擔心的是川普會搞垮經濟大於他能不能,-1,0
serra28     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普=老郭希拉=小英..股市自然反應,0,0
Sueo        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:我上次回佛州鄰居就已經說他會投川普惹,1,0
Sueo        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:<-川普上會噴本來還想認錯的,0,0
taruru      ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:小道瓊收斂，各位股神覺得嘞?川普上真的會大崩盤?,0,0
topboss     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:深價外PUT緊抱，打算抱到川普推新政逐墨西哥長城~,-1,0
topboss     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:等川普端出新政，也廢了巴黎協定，3千九應該不會太遠,-1,0
topboss     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普墨西哥長城建好後，應該還會推很多很棒的政策~,0,0
topboss     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普上任後，首先先把葉大媽驅逐下台，還有得玩呢~,0,1
topboss     ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:羅傑斯悲觀預期，川普會將美國帶向破產與貿易戰爭,-1,0
tsgd        ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:川普選上挖耶RDS.B有救了,0,0
WANG122122  ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:是真的蠻多小屁孩去投川普的～,0,0
WANG122122  ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:小道覺得他講的很好+1他會把希拉蕊抓去關嗎哈哈哈,0,0
WANG122122  ,2016-11-09,https://www.ptt.cc/bbs/Stock/M.1478671204.A.FBC.html,:不過講一句川普當選怎麼可能不炒股自己是商人,1,0
